거래일,연료원,거래시간,전력거래량(MWh)
2023-12-04,바이오기타,19,2
2023-12-04,바이오기타,20,3
2023-12-04,바이오기타,21,3
2023-12-04,바이오기타,22,3
2023-12-04,바이오기타,23,2
2023-12-04,바이오기타,24,1
2023-12-04,기타,1,38
2023-12-04,기타,2,38
2023-12-04,기타,3,37
2023-12-04,기타,4,36
2023-12-04,기타,5,37
2023-12-04,기타,6,37
2023-12-04,기타,7,38
2023-12-04,기타,8,40
2023-12-04,기타,9,36
2023-12-04,기타,10,31
2023-12-04,기타,11,31
2023-12-04,기타,12,31
2023-12-04,기타,13,30
2023-12-04,기타,14,33
2023-12-04,기타,15,32
2023-12-04,기타,16,24
2023-12-04,기타,17,15
2023-12-04,기타,18,15
2023-12-04,기타,19,15
2023-12-04,기타,20,15
2023-12-04,기타,21,15
2023-12-04,기타,22,15
2023-12-04,기타,23,15
2023-12-04,기타,24,16
2023-12-05,원자력,1,20728
2023-12-05,원자력,2,20729
2023-12-05,원자력,3,20729
2023-12-05,원자력,4,20728
2023-12-05,원자력,5,20729
2023-12-05,원자력,6,20728
2023-12-05,원자력,7,20727
2023-12-05,원자력,8,20726
2023-12-05,원자력,9,20725
2023-12-05,원자력,10,20727
2023-12-05,원자력,11,20737
2023-12-05,원자력,12,20743
2023-12-05,원자력,13,20732
2023-12-05,원자력,14,20728
2023-12-05,원자력,15,20733
2023-12-05,원자력,16,20733
2023-12-05,원자력,17,20731
2023-12-05,원자력,18,20731
2023-12-05,원자력,19,20733
2023-12-05,원자력,20,20733
2023-12-05,원자력,21,20732
2023-12-05,원자력,22,20732
2023-12-05,원자력,23,20731
2023-12-05,원자력,24,20731
2023-12-05,유연탄,1,25062
2023-12-05,유연탄,2,25182
2023-12-05,유연탄,3,25372
2023-12-05,유연탄,4,25493
2023-12-05,유연탄,5,25451
2023-12-05,유연탄,6,25296
2023-12-05,유연탄,7,24368
2023-12-05,유연탄,8,24899
2023-12-05,유연탄,9,25232
2023-12-05,유연탄,10,25557
2023-12-05,유연탄,11,25120
2023-12-05,유연탄,12,23660
2023-12-05,유연탄,13,22561
2023-12-05,유연탄,14,23780
2023-12-05,유연탄,15,24509
2023-12-05,유연탄,16,25297
2023-12-05,유연탄,17,25538
2023-12-05,유연탄,18,25657
2023-12-05,유연탄,19,25264
2023-12-05,유연탄,20,25072
2023-12-05,유연탄,21,24894
2023-12-05,유연탄,22,24671
2023-12-05,유연탄,23,24965
2023-12-05,유연탄,24,25015
2023-12-05,무연탄,1,167
2023-12-05,무연탄,2,168
2023-12-05,무연탄,3,164
2023-12-05,무연탄,4,166
2023-12-05,무연탄,5,168
2023-12-05,무연탄,6,167
2023-12-05,무연탄,7,167
2023-12-05,무연탄,8,167
2023-12-05,무연탄,9,167
2023-12-05,무연탄,10,167
2023-12-05,무연탄,11,168
2023-12-05,무연탄,12,167
2023-12-05,무연탄,13,167
2023-12-05,무연탄,14,167
2023-12-05,무연탄,15,167
2023-12-05,무연탄,16,167
2023-12-05,무연탄,17,167
2023-12-05,무연탄,18,167
2023-12-05,무연탄,19,167
2023-12-05,무연탄,20,167
2023-12-05,무연탄,21,167
2023-12-05,무연탄,22,167
2023-12-05,무연탄,23,167
2023-12-05,무연탄,24,167
2023-12-05,바이오가스,1,36
2023-12-05,바이오가스,2,36
2023-12-05,바이오가스,3,35
2023-12-05,바이오가스,4,34
2023-12-05,바이오가스,5,34
2023-12-05,바이오가스,6,35
2023-12-05,바이오가스,7,35
2023-12-05,바이오가스,8,35
2023-12-05,바이오가스,9,34
2023-12-05,바이오가스,10,33
2023-12-05,바이오가스,11,32
2023-12-05,바이오가스,12,32
2023-12-05,바이오가스,13,32
2023-12-05,바이오가스,14,32
2023-12-05,바이오가스,15,33
2023-12-05,바이오가스,16,33
2023-12-05,바이오가스,17,35
2023-12-05,바이오가스,18,37
2023-12-05,바이오가스,19,38
2023-12-05,바이오가스,20,38
2023-12-05,바이오가스,21,36
2023-12-05,바이오가스,22,36
2023-12-05,바이오가스,23,35
2023-12-05,바이오가스,24,35
2023-12-05,부생가스,1,52
2023-12-05,부생가스,2,52
2023-12-05,부생가스,3,53
2023-12-05,부생가스,4,53
2023-12-05,부생가스,5,52
2023-12-05,부생가스,6,52
2023-12-05,부생가스,7,52
2023-12-05,부생가스,8,53
2023-12-05,부생가스,9,54
2023-12-05,부생가스,10,54
2023-12-05,부생가스,11,68
2023-12-05,부생가스,12,78
2023-12-05,부생가스,13,54
2023-12-05,부생가스,14,64
2023-12-05,부생가스,15,109
2023-12-05,부생가스,16,140
2023-12-05,부생가스,17,76
2023-12-05,부생가스,18,55
2023-12-05,부생가스,19,61
2023-12-05,부생가스,20,63
2023-12-05,부생가스,21,53
2023-12-05,부생가스,22,57
2023-12-05,부생가스,23,57
2023-12-05,부생가스,24,53
2023-12-05,수력,1,205
2023-12-05,수력,2,204
2023-12-05,수력,3,112
2023-12-05,수력,4,113
2023-12-05,수력,5,112
2023-12-05,수력,6,112
2023-12-05,수력,7,110
2023-12-05,수력,8,203
2023-12-05,수력,9,445
2023-12-05,수력,10,483
2023-12-05,수력,11,485
2023-12-05,수력,12,434
2023-12-05,수력,13,290
2023-12-05,수력,14,335
2023-12-05,수력,15,330
2023-12-05,수력,16,408
2023-12-05,수력,17,393
2023-12-05,수력,18,405
2023-12-05,수력,19,467
2023-12-05,수력,20,467
2023-12-05,수력,21,346
2023-12-05,수력,22,228
2023-12-05,수력,23,212
2023-12-05,수력,24,204
2023-12-05,양수,1,0
2023-12-05,양수,2,0
2023-12-05,양수,3,0
2023-12-05,양수,4,0
2023-12-05,양수,5,0
2023-12-05,양수,6,0
2023-12-05,양수,7,0
2023-12-05,양수,8,0
2023-12-05,양수,9,0
2023-12-05,양수,10,0
2023-12-05,양수,11,0
2023-12-05,양수,12,0
2023-12-05,양수,13,0
2023-12-05,양수,14,0
2023-12-05,양수,15,0
2023-12-05,양수,16,0
2023-12-05,양수,17,105
2023-12-05,양수,18,592
2023-12-05,양수,19,1366
2023-12-05,양수,20,1382
2023-12-05,양수,21,1287
2023-12-05,양수,22,901
2023-12-05,양수,23,601
2023-12-05,양수,24,557
2023-12-05,매립가스,1,12
2023-12-05,매립가스,2,12
2023-12-05,매립가스,3,12
2023-12-05,매립가스,4,12
2023-12-05,매립가스,5,12
2023-12-05,매립가스,6,12
2023-12-05,매립가스,7,12
2023-12-05,매립가스,8,12
2023-12-05,매립가스,9,12
2023-12-05,매립가스,10,13
2023-12-05,매립가스,11,13
2023-12-05,매립가스,12,13
2023-12-05,매립가스,13,13
2023-12-05,매립가스,14,13
2023-12-05,매립가스,15,13
2023-12-05,매립가스,16,13
2023-12-05,매립가스,17,13
2023-12-05,매립가스,18,13
2023-12-05,매립가스,19,13
2023-12-05,매립가스,20,13
2023-12-05,매립가스,21,13
2023-12-05,매립가스,22,13
2023-12-05,매립가스,23,13
2023-12-05,매립가스,24,13
2023-12-05,중유,1,33
2023-12-05,중유,2,33
2023-12-05,중유,3,33
2023-12-05,중유,4,33
2023-12-05,중유,5,32
2023-12-05,중유,6,33
2023-12-05,중유,7,33
2023-12-05,중유,8,32
2023-12-05,중유,9,32
2023-12-05,중유,10,33
2023-12-05,중유,11,33
2023-12-05,중유,12,32
2023-12-05,중유,13,32
2023-12-05,중유,14,31
2023-12-05,중유,15,30
2023-12-05,중유,16,30
2023-12-05,중유,17,31
2023-12-05,중유,18,32
2023-12-05,중유,19,32
2023-12-05,중유,20,33
2023-12-05,중유,21,32
2023-12-05,중유,22,33
2023-12-05,중유,23,32
2023-12-05,중유,24,32
2023-12-05,태양광,1,3
2023-12-05,태양광,2,1
2023-12-05,태양광,3,0
2023-12-05,태양광,4,1
2023-12-05,태양광,5,1
2023-12-05,태양광,6,0
2023-12-05,태양광,7,0
2023-12-05,태양광,8,37
2023-12-05,태양광,9,679
2023-12-05,태양광,10,1836
2023-12-05,태양광,11,2754
2023-12-05,태양광,12,3468
2023-12-05,태양광,13,3690
2023-12-05,태양광,14,3365
2023-12-05,태양광,15,2843
2023-12-05,태양광,16,1732
2023-12-05,태양광,17,1212
2023-12-05,태양광,18,842
2023-12-05,태양광,19,885
2023-12-05,태양광,20,691
2023-12-05,태양광,21,336
2023-12-05,태양광,22,136
2023-12-05,태양광,23,52
2023-12-05,태양광,24,12
2023-12-05,폐기물,1,108
2023-12-05,폐기물,2,108
2023-12-05,폐기물,3,108
2023-12-05,폐기물,4,107
2023-12-05,폐기물,5,104
2023-12-05,폐기물,6,107
2023-12-05,폐기물,7,106
2023-12-05,폐기물,8,103
2023-12-05,폐기물,9,100
2023-12-05,폐기물,10,99
2023-12-05,폐기물,11,101
2023-12-05,폐기물,12,106
2023-12-05,폐기물,13,108
2023-12-05,폐기물,14,106
2023-12-05,폐기물,15,106
2023-12-05,폐기물,16,107
2023-12-05,폐기물,17,109
2023-12-05,폐기물,18,113
2023-12-05,폐기물,19,115
2023-12-05,폐기물,20,112
2023-12-05,폐기물,21,115
2023-12-05,폐기물,22,120
2023-12-05,폐기물,23,120
2023-12-05,폐기물,24,125
2023-12-05,풍력,1,299
2023-12-05,풍력,2,241
2023-12-05,풍력,3,176
2023-12-05,풍력,4,114
2023-12-05,풍력,5,66
2023-12-05,풍력,6,58
2023-12-05,풍력,7,98
2023-12-05,풍력,8,113
2023-12-05,풍력,9,82
2023-12-05,풍력,10,99
2023-12-05,풍력,11,96
2023-12-05,풍력,12,63
2023-12-05,풍력,13,19
2023-12-05,풍력,14,16
2023-12-05,풍력,15,19
2023-12-05,풍력,16,25
2023-12-05,풍력,17,23
2023-12-05,풍력,18,55
2023-12-05,풍력,19,77
2023-12-05,풍력,20,78
2023-12-05,풍력,21,107
2023-12-05,풍력,22,99
2023-12-05,풍력,23,106
2023-12-05,풍력,24,199
2023-12-05,LNG,1,13642
2023-12-05,LNG,2,11047
2023-12-05,LNG,3,9789
2023-12-05,LNG,4,9819
2023-12-05,LNG,5,10271
2023-12-05,LNG,6,11623
2023-12-05,LNG,7,15824
2023-12-05,LNG,8,20617
2023-12-05,LNG,9,25216
2023-12-05,LNG,10,23870
2023-12-05,LNG,11,21183
2023-12-05,LNG,12,19405
2023-12-05,LNG,13,17684
2023-12-05,LNG,14,18230
2023-12-05,LNG,15,18741
2023-12-05,LNG,16,20433
2023-12-05,LNG,17,21990
2023-12-05,LNG,18,22359
2023-12-05,LNG,19,21906
2023-12-05,LNG,20,20749
2023-12-05,LNG,21,18989
2023-12-05,LNG,22,17672
2023-12-05,LNG,23,17575
2023-12-05,LNG,24,16648
2023-12-05,연료전지,1,815
2023-12-05,연료전지,2,815
2023-12-05,연료전지,3,815
2023-12-05,연료전지,4,815
2023-12-05,연료전지,5,815
2023-12-05,연료전지,6,815
2023-12-05,연료전지,7,816
2023-12-05,연료전지,8,813
2023-12-05,연료전지,9,812
2023-12-05,연료전지,10,812
2023-12-05,연료전지,11,813
2023-12-05,연료전지,12,813
2023-12-05,연료전지,13,813
2023-12-05,연료전지,14,813
2023-12-05,연료전지,15,813
2023-12-05,연료전지,16,813
2023-12-05,연료전지,17,813
2023-12-05,연료전지,18,812
2023-12-05,연료전지,19,811
2023-12-05,연료전지,20,812
2023-12-05,연료전지,21,812
2023-12-05,연료전지,22,812
2023-12-05,연료전지,23,813
2023-12-05,연료전지,24,813
2023-12-05,경유,1,0
2023-12-05,경유,2,0
2023-12-05,경유,3,0
2023-12-05,경유,4,0
2023-12-05,경유,5,0
2023-12-05,경유,6,0
2023-12-05,경유,7,0
2023-12-05,경유,8,0
2023-12-05,경유,9,0
2023-12-05,경유,10,0
2023-12-05,경유,11,0
2023-12-05,경유,12,0
2023-12-05,경유,13,0
2023-12-05,경유,14,0
2023-12-05,경유,15,0
2023-12-05,경유,16,0
2023-12-05,경유,17,0
2023-12-05,경유,18,0
2023-12-05,경유,19,0
2023-12-05,경유,20,0
2023-12-05,경유,21,0
2023-12-05,경유,22,0
2023-12-05,경유,23,0
2023-12-05,경유,24,0
2023-12-05,해양에너지,1,0
2023-12-05,해양에너지,2,0
2023-12-05,해양에너지,3,0
2023-12-05,해양에너지,4,0
2023-12-05,해양에너지,5,0
2023-12-05,해양에너지,6,0
2023-12-05,해양에너지,7,0
2023-12-05,해양에너지,8,0
2023-12-05,해양에너지,9,29
2023-12-05,해양에너지,10,51
2023-12-05,해양에너지,11,11
2023-12-05,해양에너지,12,0
2023-12-05,해양에너지,13,0
2023-12-05,해양에너지,14,0
2023-12-05,해양에너지,15,0
2023-12-05,해양에너지,16,0
2023-12-05,해양에너지,17,0
2023-12-05,해양에너지,18,0
2023-12-05,해양에너지,19,0
2023-12-05,해양에너지,20,0
2023-12-05,해양에너지,21,33
2023-12-05,해양에너지,22,92
2023-12-05,해양에너지,23,82
2023-12-05,해양에너지,24,22
2023-12-05,바이오매스,1,910
2023-12-05,바이오매스,2,904
2023-12-05,바이오매스,3,905
2023-12-05,바이오매스,4,909
2023-12-05,바이오매스,5,910
2023-12-05,바이오매스,6,908
2023-12-05,바이오매스,7,910
2023-12-05,바이오매스,8,912
2023-12-05,바이오매스,9,915
2023-12-05,바이오매스,10,915
2023-12-05,바이오매스,11,915
2023-12-05,바이오매스,12,913
2023-12-05,바이오매스,13,915
2023-12-05,바이오매스,14,914
2023-12-05,바이오매스,15,917
2023-12-05,바이오매스,16,914
2023-12-05,바이오매스,17,914
2023-12-05,바이오매스,18,914
2023-12-05,바이오매스,19,915
2023-12-05,바이오매스,20,914
2023-12-05,바이오매스,21,911
2023-12-05,바이오매스,22,917
2023-12-05,바이오매스,23,916
2023-12-05,바이오매스,24,917
2023-12-05,IGCC,1,262
2023-12-05,IGCC,2,262
2023-12-05,IGCC,3,264
2023-12-05,IGCC,4,267
2023-12-05,IGCC,5,268
2023-12-05,IGCC,6,266
2023-12-05,IGCC,7,265
2023-12-05,IGCC,8,264
2023-12-05,IGCC,9,263
2023-12-05,IGCC,10,251
2023-12-05,IGCC,11,264
2023-12-05,IGCC,12,229
2023-12-05,IGCC,13,279
2023-12-05,IGCC,14,266
2023-12-05,IGCC,15,263
2023-12-05,IGCC,16,263
2023-12-05,IGCC,17,264
2023-12-05,IGCC,18,264
2023-12-05,IGCC,19,266
2023-12-05,IGCC,20,267
2023-12-05,IGCC,21,268
2023-12-05,IGCC,22,268
2023-12-05,IGCC,23,267
2023-12-05,IGCC,24,268
2023-12-05,바이오중유,1,161
2023-12-05,바이오중유,2,161
2023-12-05,바이오중유,3,161
2023-12-05,바이오중유,4,161
2023-12-05,바이오중유,5,161
2023-12-05,바이오중유,6,161
2023-12-05,바이오중유,7,161
2023-12-05,바이오중유,8,161
2023-12-05,바이오중유,9,161
2023-12-05,바이오중유,10,161
2023-12-05,바이오중유,11,152
2023-12-05,바이오중유,12,113
2023-12-05,바이오중유,13,116
2023-12-05,바이오중유,14,136
2023-12-05,바이오중유,15,187
2023-12-05,바이오중유,16,197
2023-12-05,바이오중유,17,205
2023-12-05,바이오중유,18,218
2023-12-05,바이오중유,19,190
2023-12-05,바이오중유,20,171
2023-12-05,바이오중유,21,163
2023-12-05,바이오중유,22,163
2023-12-05,바이오중유,23,163
2023-12-05,바이오중유,24,163
2023-12-05,바이오기타,1,2
2023-12-05,바이오기타,2,2
2023-12-05,바이오기타,3,3
2023-12-05,바이오기타,4,2
2023-12-05,바이오기타,5,2
2023-12-05,바이오기타,6,2
2023-12-05,바이오기타,7,2
2023-12-05,바이오기타,8,1
2023-12-05,바이오기타,9,0
2023-12-05,바이오기타,10,0
2023-12-05,바이오기타,11,0
2023-12-05,바이오기타,12,0
2023-12-05,바이오기타,13,0
2023-12-05,바이오기타,14,0
2023-12-05,바이오기타,15,0
2023-12-05,바이오기타,16,0
2023-12-05,바이오기타,17,0
2023-12-05,바이오기타,18,0
2023-12-05,바이오기타,19,0
2023-12-05,바이오기타,20,1
2023-12-05,바이오기타,21,1
2023-12-05,바이오기타,22,1
2023-12-05,바이오기타,23,1
2023-12-05,바이오기타,24,1
2023-12-05,기타,1,16
2023-12-05,기타,2,17
2023-12-05,기타,3,17
2023-12-05,기타,4,17
2023-12-05,기타,5,18
2023-12-05,기타,6,18
2023-12-05,기타,7,18
2023-12-05,기타,8,18
2023-12-05,기타,9,18
2023-12-05,기타,10,18
2023-12-05,기타,11,17
2023-12-05,기타,12,17
2023-12-05,기타,13,17
2023-12-05,기타,14,17
2023-12-05,기타,15,17
2023-12-05,기타,16,17
2023-12-05,기타,17,17
2023-12-05,기타,18,17
2023-12-05,기타,19,17
2023-12-05,기타,20,17
2023-12-05,기타,21,17
2023-12-05,기타,22,17
2023-12-05,기타,23,17
2023-12-05,기타,24,18
2023-12-06,원자력,1,20732
2023-12-06,원자력,2,20731
2023-12-06,원자력,3,20729
2023-12-06,원자력,4,20731
2023-12-06,원자력,5,20732
2023-12-06,원자력,6,20731
2023-12-06,원자력,7,20729
2023-12-06,원자력,8,20728
2023-12-06,원자력,9,20727
2023-12-06,원자력,10,20729
2023-12-06,원자력,11,20730
2023-12-06,원자력,12,20731
2023-12-06,원자력,13,20730
2023-12-06,원자력,14,20726
2023-12-06,원자력,15,20726
2023-12-06,원자력,16,20729
2023-12-06,원자력,17,20728
2023-12-06,원자력,18,20730
2023-12-06,원자력,19,20730
2023-12-06,원자력,20,20732
2023-12-06,원자력,21,20733
2023-12-06,원자력,22,20734
2023-12-06,원자력,23,20734
2023-12-06,원자력,24,20735
2023-12-06,유연탄,1,24706
2023-12-06,유연탄,2,24610
2023-12-06,유연탄,3,24651
2023-12-06,유연탄,4,24567
2023-12-06,유연탄,5,24590
2023-12-06,유연탄,6,24674
2023-12-06,유연탄,7,24801
2023-12-06,유연탄,8,24869
2023-12-06,유연탄,9,25163
2023-12-06,유연탄,10,25276
2023-12-06,유연탄,11,25248
2023-12-06,유연탄,12,25089
2023-12-06,유연탄,13,24324
2023-12-06,유연탄,14,25181
2023-12-06,유연탄,15,25445
2023-12-06,유연탄,16,25489
2023-12-06,유연탄,17,25573
2023-12-06,유연탄,18,25261
2023-12-06,유연탄,19,25005
2023-12-06,유연탄,20,25079
2023-12-06,유연탄,21,24888
2023-12-06,유연탄,22,24354
2023-12-06,유연탄,23,24564
2023-12-06,유연탄,24,25339
2023-12-06,무연탄,1,168
2023-12-06,무연탄,2,168
2023-12-06,무연탄,3,168
2023-12-06,무연탄,4,167
2023-12-06,무연탄,5,168
2023-12-06,무연탄,6,167
2023-12-06,무연탄,7,167
2023-12-06,무연탄,8,167
2023-12-06,무연탄,9,166
2023-12-06,무연탄,10,167
2023-12-06,무연탄,11,168
2023-12-06,무연탄,12,166
2023-12-06,무연탄,13,167
2023-12-06,무연탄,14,166
2023-12-06,무연탄,15,167
2023-12-06,무연탄,16,167
2023-12-06,무연탄,17,166
2023-12-06,무연탄,18,167
2023-12-06,무연탄,19,166
2023-12-06,무연탄,20,167
2023-12-06,무연탄,21,167
2023-12-06,무연탄,22,168
2023-12-06,무연탄,23,167
2023-12-06,무연탄,24,167
2023-12-06,바이오가스,1,35
2023-12-06,바이오가스,2,36
2023-12-06,바이오가스,3,36
2023-12-06,바이오가스,4,36
2023-12-06,바이오가스,5,35
2023-12-06,바이오가스,6,35
2023-12-06,바이오가스,7,36
2023-12-06,바이오가스,8,36
2023-12-06,바이오가스,9,37
2023-12-06,바이오가스,10,37
2023-12-06,바이오가스,11,37
2023-12-06,바이오가스,12,38
2023-12-06,바이오가스,13,38
2023-12-06,바이오가스,14,36
2023-12-06,바이오가스,15,35
2023-12-06,바이오가스,16,36
2023-12-06,바이오가스,17,35
2023-12-06,바이오가스,18,35
2023-12-06,바이오가스,19,34
2023-12-06,바이오가스,20,34
2023-12-06,바이오가스,21,36
2023-12-06,바이오가스,22,36
2023-12-06,바이오가스,23,35
2023-12-06,바이오가스,24,34
2023-12-06,부생가스,1,53
2023-12-06,부생가스,2,52
2023-12-06,부생가스,3,53
2023-12-06,부생가스,4,53
2023-12-06,부생가스,5,54
2023-12-06,부생가스,6,54
2023-12-06,부생가스,7,54
2023-12-06,부생가스,8,54
2023-12-06,부생가스,9,54
2023-12-06,부생가스,10,54
2023-12-06,부생가스,11,98
2023-12-06,부생가스,12,109
2023-12-06,부생가스,13,110
2023-12-06,부생가스,14,85
2023-12-06,부생가스,15,71
2023-12-06,부생가스,16,72
2023-12-06,부생가스,17,57
2023-12-06,부생가스,18,54
2023-12-06,부생가스,19,47
2023-12-06,부생가스,20,47
2023-12-06,부생가스,21,47
2023-12-06,부생가스,22,52
2023-12-06,부생가스,23,49
2023-12-06,부생가스,24,50
2023-12-06,수력,1,198
2023-12-06,수력,2,203
2023-12-06,수력,3,126
2023-12-06,수력,4,117
2023-12-06,수력,5,117
2023-12-06,수력,6,117
2023-12-06,수력,7,113
2023-12-06,수력,8,244
2023-12-06,수력,9,486
2023-12-06,수력,10,495
2023-12-06,수력,11,495
2023-12-06,수력,12,434
2023-12-06,수력,13,317
2023-12-06,수력,14,341
2023-12-06,수력,15,350
2023-12-06,수력,16,459
2023-12-06,수력,17,417
2023-12-06,수력,18,397
2023-12-06,수력,19,440
